mes_ano,data,subconta,historico,complemento,debito,credito,saldo,saldo_anterior,macro_categoria
2026-02,2026-02-25,CONTA NORMAL,REC. MULTA,02/26 [AP:7C03 BL B],,6.11,-53432.22,-59838.05,Receitas Condominiais
2026-02,2026-02-25,CONTA NORMAL,REC.CONDOMÍNIO,02/26 [AP:7C03 BL B],,276.22,-53156.0,-59838.05,Receitas Condominiais
2026-02,2026-02-26,CONTA NORMAL,REC.CONDOMÍNIO,03/26 [AP:E9AA BL B],,293.25,-52862.75,-59838.05,Receitas Condominiais
2026-02,2026-02-26,CONTA NORMAL,REC.CONDOMÍNIO,03/26 [AP:C9FB BL A],,440.2,-52422.55,-59838.05,Receitas Condominiais
2026-02,2026-02-26,CONTA NORMAL,REC.CONDOMÍNIO,03/26 [AP:06AD BL A],,959.76,-51462.79,-59838.05,Receitas Condominiais
2026-02,2026-02-26,CONTA NORMAL,PG.CEEE,0KWH 02/2026I.4954556,-67.2,,-51529.99,-59838.05,Utilidades
2026-02,2026-02-26,CONTA NORMAL,PG.CEEE,894kWH 02/2026 [MEDIDOR_E],-945.42,,-52475.41,-59838.05,Utilidades
2026-02,2026-02-26,CONTA NORMAL,PG.CEEE,924KWH 02/2026I.4954564,-976.02,,-53451.43,-59838.05,Utilidades
2026-02,2026-02-27,CONTA NORMAL,PG.IMPRESSÕES/FOTOC.,,-19.6,,-53471.03,-59838.05,Administração
2026-02,2026-02-27,CONTA NORMAL,PG.REMESSA DOCTOS.,,-20.25,,-53491.28,-59838.05,Administração
2026-02,2026-02-27,CONTA NORMAL,PG.SEG.VIDA FUNC.02/2026,,-254.85,,-53746.13,-59838.05,Pessoal
2026-02,2026-02-27,CONTA NORMAL,PG.FOLHA FUNC.BCO.,02/2026,-22.0,,-53768.13,-59838.05,Administração
2026-02,2026-02-27,CONTA NORMAL,PG.TARIFA BANCO COBRANÇA,02/2026,-717.6,,-54485.73,-59838.05,Administração
2026-02,2026-02-27,CONTA NORMAL,PG.SALÁRIO,02/2026 FUNCIONARIO_A,-574.71,,-55060.44,-59838.05,Pessoal
2026-02,2026-02-27,CONTA NORMAL,PG.SALÁRIO,02/2026 FUNCIONARIO_B,-1632.95,,-56693.39,-59838.05,Pessoal
2026-02,2026-02-27,CONTA NORMAL,REC. MULTA,02/26 [AP:7573 BL B],,6.26,-56687.13,-59838.05,Receitas Condominiais
2026-02,2026-02-27,CONTA NORMAL,REC.CONDOMÍNIO,02/26 [AP:7573 BL B],,302.7,-56384.43,-59838.05,Receitas Condominiais
2026-02,2026-02-27,CONTA NORMAL,REC. MULTA,02/26 [AP:F769 BL B],,5.87,-56378.56,-59838.05,Receitas Condominiais
2026-02,2026-02-27,CONTA NORMAL,REC.CONDOMÍNIO,02/26 [AP:F769 BL B],,284.09,-56094.47,-59838.05,Receitas Condominiais
2026-02,2026-02-27,CONTA NORMAL,REC.CONDOMÍNIO,03/26 [AP:6B34 BL B],,323.81,-55770.66,-59838.05,Receitas Condominiais
2026-02,2026-02-27,CONTA NORMAL,REC.CONDOMÍNIO,03/26 [AP:BDE6 BL B],,301.24,-55469.42,-59838.05,Receitas Condominiais
2026-02,2026-02-27,CONTA NORMAL,PG.REMESSA DOCTOS.,E.C.T,-9.2,,-55478.62,-59838.05,Administração
2026-02,2026-02-27,CONTA NORMAL,PG.MANUTENÇÃO,EMPRESA_ELETRICA NF.0074,-890.0,,-56368.62,-59838.05,Manutenção
2026-02,2026-02-27,CONTA NORMAL,PG.REPAROS,PISO [AP:CBD0]-PRESTADOR_H NF29 P2/2,-600.0,,-56968.62,-59838.05,Manutenção
2026-02,2026-02-23,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:4FDA BL B],,2.48,4.74,2.26,Fundos
2026-02,2026-02-24,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:6C58 BL B],,2.48,7.22,2.26,Fundos
2026-02,2026-02-26,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:E9AA BL B],,2.51,9.73,2.26,Fundos
2026-02,2026-02-26,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:C9FB BL A],,3.77,13.5,2.26,Fundos
2026-02,2026-02-26,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:06AD BL A],,8.23,21.73,2.26,Fundos
2026-02,2026-02-27,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:6B34 BL B],,2.77,24.5,2.26,Fundos
2026-02,2026-02-27,FUNDO DIF.SALÁRIO,DIF.SALARIAL,03/26 [AP:BDE6 BL B],,2.58,27.08,2.26,Fundos
2026-02,2026-02-02,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:ED8B BL B] Parc.(02/02),,7.84,7.84,0.0,Fundos
2026-02,2026-02-02,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:69DF BL A] Parc.(02/02),,21.38,29.22,0.0,Fundos
2026-02,2026-02-03,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,01/26 [AP:F769 BL B] Parc.(01/02),,7.76,36.98,0.0,Fundos
2026-02,2026-02-03,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:C6E3 BL B] Parc.(02/02),,12.92,49.9,0.0,Fundos
2026-02,2026-02-03,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:717F BL B] Parc.(02/02),,9.63,59.53,0.0,Fundos
2026-02,2026-02-03,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:2764 BL B] Parc.(02/02),,7.7,67.23,0.0,Fundos
2026-02,2026-02-03,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:2B44 BL A] Parc.(02/02),,21.38,88.61,0.0,Fundos
2026-02,2026-02-03,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:06AD BL A] Parc.(02/02),,25.78,114.39,0.0,Fundos
2026-02,2026-02-03,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:0B5A BL A] Parc.(02/02),,21.38,135.77,0.0,Fundos
2026-02,2026-02-03,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:11A2 BL B] Parc.(02/02),,7.76,143.53,0.0,Fundos
2026-02,2026-02-04,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:AFB4 BL A] Parc.(02/02),,25.78,169.31,0.0,Fundos
2026-02,2026-02-04,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:88E9 BL A] Parc.(02/02),,12.06,181.37,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:B9E9 BL B],,10.79,192.16,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:65AF BL B] Parc.(02/02),,7.76,199.92,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:2CCF BL B] Parc.(02/02),,7.84,207.76,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:7168 BL A],,12.66,220.42,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:CA85 BL B] Parc.(02/02),,7.76,228.18,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:BA6D BL B] Parc.(02/02),,10.79,238.97,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:B02E BL B] Parc.(02/02),,7.88,246.85,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:75CE BL A] Parc.(02/02),,12.66,259.51,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:DCB8 BL B] Parc.(02/02),,10.79,270.3,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:E712 BL B] Parc.(02/02),,7.88,278.18,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:E688 BL A] Parc.(02/02),,11.82,290.0,0.0,Fundos
2026-02,2026-02-05,FUNDO FÉRIAS,PG.FÉRIAS PERÍODO,2024/2025-FUNCIONARIO_A,-2509.65,,-2219.65,0.0,Pessoal
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,01/26 [AP:ED15 BL B] Parc.(01/02),,7.54,-2212.11,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:DD97 BL B] Parc.(02/02),,12.08,-2200.03,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:5B6F BL B] Parc.(02/02),,8.7,-2191.33,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:23CD BL B] Parc.(02/02),,8.09,-2183.24,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:32C5 BL B] Parc.(02/02),,7.7,-2175.54,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:CAC2 BL B] Parc.(02/02),,7.76,-2167.78,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:FCBA BL B] Parc.(02/02),,7.76,-2160.02,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:ED15 BL B] Parc.(02/02),,7.54,-2152.48,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:E9AA BL B] Parc.(02/02),,7.88,-2144.6,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:0BB3 BL B] Parc.(02/02),,10.75,-2133.85,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:AA8B BL B] Parc.(02/02),,7.76,-2126.09,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:31EA BL A] Parc.(02/02),,21.38,-2104.71,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:0E43 BL B] Parc.(02/02),,7.76,-2096.95,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:D611 BL A] Parc.(02/02),,11.82,-2085.13,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:DEA3 BL B] Parc.(02/02),,7.76,-2077.37,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:7027 BL B] Parc.(02/02),,7.76,-2069.61,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:394D BL B] Parc.(02/02),,7.7,-2061.91,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:4B24 BL B] Parc.(02/02),,10.75,-2051.16,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:7DAC BL A] Parc.(02/02),,12.06,-2039.1,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:6E25 BL B] Parc.(02/02),,8.27,-2030.83,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:492E BL B] Parc.(02/02),,10.79,-2020.04,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:D84D BL B] Parc.(02/02),,7.76,-2012.28,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:E553 BL B] Parc.(02/02),,7.76,-2004.52,0.0,Fundos
2026-02,2026-02-06,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:98C1 BL A] Parc.(02/02),,12.66,-1991.86,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,01/26 [AP:A0C7 BL B] Parc.(01/02),,10.75,-1981.11,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:B105 BL B] Parc.(02/02),,7.7,-1973.41,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:F284 BL A] Parc.(02/02),,12.06,-1961.35,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:76A4 BL B] Parc.(02/02),,10.75,-1950.6,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:EE7F BL A] Parc.(02/02),,12.06,-1938.54,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:F9E6 BL A] Parc.(02/02),,12.66,-1925.88,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:A9F4 BL B] Parc.(02/02),,10.79,-1915.09,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:B79F BL A] Parc.(02/02),,12.66,-1902.43,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:DAFB BL A] Parc.(02/02),,17.06,-1885.37,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:EC29 BL A] Parc.(02/02),,26.66,-1858.71,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:92AC BL B] Parc.(02/02),,7.76,-1850.95,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:7FB6 BL B] Parc.(02/02),,8.09,-1842.86,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:8F70 BL A] Parc.(02/02),,21.38,-1821.48,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:E6BC BL B] Parc.(02/02),,7.84,-1813.64,0.0,Fundos
2026-02,2026-02-09,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:33DC BL A] Parc.(02/02),,11.82,-1801.82,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:DAFC BL B] Parc.(02/02),,13.52,-1788.3,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:A0C2 BL B] Parc.(02/02),,8.91,-1779.39,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:646F BL B] Parc.(02/02),,8.09,-1771.3,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:6B73 BL B] Parc.(02/02),,7.7,-1763.6,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:5749 BL A] Parc.(02/02),,11.82,-1751.78,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:3909 BL B] Parc.(02/02),,10.79,-1740.99,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:BA53 BL A] Parc.(02/02),,11.82,-1729.17,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:BB19 BL B] Parc.(02/02),,7.88,-1721.29,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:326E BL B] Parc.(02/02),,8.09,-1713.2,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:D5B1 BL A] Parc.(02/02),,17.06,-1696.14,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:BCD8 BL B] Parc.(02/02),,7.7,-1688.44,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:CD72 BL B] Parc.(02/02),,10.79,-1677.65,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:E847 BL A] Parc.(02/02),,21.38,-1656.27,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:8F51 BL B] Parc.(02/02),,7.84,-1648.43,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:BEA0 BL B] Parc.(02/02),,8.09,-1640.34,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:8F11 BL B] Parc.(02/02),,12.66,-1627.68,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:9B31 BL A] Parc.(02/02),,11.82,-1615.86,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:89F0 BL B] Parc.(02/02),,10.79,-1605.07,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:6174 BL A] Parc.(02/02),,21.38,-1583.69,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:E400 BL B] Parc.(02/02),,7.84,-1575.85,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:FEE4 BL B] Parc.(02/02),,7.54,-1568.31,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:2CC9 BL B] Parc.(02/02),,7.88,-1560.43,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:7D6C BL B] Parc.(02/02),,8.09,-1552.34,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:3C64 BL A] Parc.(02/02),,12.66,-1539.68,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:BB31 BL B] Parc.(02/02),,7.7,-1531.98,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:2180 BL A] Parc.(02/02),,11.82,-1520.16,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:EDCE BL A] Parc.(02/02),,21.38,-1498.78,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:92A3 BL B] Parc.(02/02),,7.76,-1491.02,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:AA24 BL B] Parc.(02/02),,7.84,-1483.18,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:C493 BL B] Parc.(02/02),,7.54,-1475.64,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:A7B7 BL B] Parc.(02/02),,7.88,-1467.76,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:ECE7 BL B] Parc.(02/02),,8.09,-1459.67,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:4967 BL B] Parc.(02/02),,10.75,-1448.92,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:5704 BL A] Parc.(02/02),,21.38,-1427.54,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:20A9 BL B] Parc.(02/02),,7.88,-1419.66,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:686F BL B] Parc.(02/02),,8.09,-1411.57,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:36B9 BL B] Parc.(02/02),,8.27,-1403.3,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:6C96 BL B] Parc.(02/02),,7.7,-1395.6,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:BF3E BL A] Parc.(02/02),,11.82,-1383.78,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:FCDD BL B] Parc.(02/02),,10.75,-1373.03,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:0C54 BL A] Parc.(02/02),,11.82,-1361.21,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:53E9 BL A] Parc.(02/02),,12.06,-1349.15,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:A0D1 BL B] Parc.(02/02),,7.84,-1341.31,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:90FC BL B] Parc.(02/02),,7.76,-1333.55,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:9D42 BL B] Parc.(02/02),,7.54,-1326.01,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:8F7C BL A] Parc.(02/02),,11.82,-1314.19,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:DC97 BL B] Parc.(02/02),,7.76,-1306.43,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:064A BL A] Parc.(02/02),,12.06,-1294.37,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:1BCF BL B] Parc.(02/02),,8.27,-1286.1,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:BC3A BL B] Parc.(02/02),,7.7,-1278.4,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:73EE BL B] Parc.(02/02),,10.79,-1267.61,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:1ED7 BL A] Parc.(02/02),,26.97,-1240.64,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:0414 BL B] Parc.(02/02),,7.76,-1232.88,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:E623 BL B] Parc.(02/02),,7.84,-1225.04,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:F281 BL B] Parc.(02/02),,7.54,-1217.5,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:822B BL B] Parc.(02/02),,8.09,-1209.41,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:7F68 BL B] Parc.(02/02),,8.27,-1201.14,0.0,Fundos
2026-02,2026-02-10,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 Apto ALOJAMENTO Parc.(02/02),,197.82,-1003.32,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,01/26 [AP:CB30 BL B]  Parc.(01/02),,7.76,-995.56,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:3C39 BL B] Parc.(02/02),,8.27,-987.29,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:BB6E BL A] Parc.(02/02),,21.38,-965.91,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:1948 BL B] Parc.(02/02),,7.76,-958.15,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:4477 BL B] Parc.(02/02),,7.76,-950.39,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:DA3B BL B] Parc.(02/02),,8.27,-942.12,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:E271 BL A] Parc.(02/02),,11.82,-930.3,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:A113 BL B] Parc.(02/02),,7.88,-922.42,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:A9A0 BL A] Parc.(02/02),,21.38,-901.04,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:82B4 BL B] Parc.(02/02),,7.76,-893.28,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:8A4B BL B] Parc.(02/02),,8.27,-885.01,0.0,Fundos
