mes_ano,tipo,evento,valor,macro_categoria,origem,source,debito,credito,subconta
2025-12,,REC. MULTA,15.85,,,xls,0.0,15.85,CONTA NORMAL
2025-12,,REC.CONDOMÍNIO,764.45,,,xls,0.0,764.45,CONTA NORMAL
2025-12,,PG.SEG.VIDA FUNC.12/2025,298.59,,,xls,-298.59,0.0,CONTA NORMAL
2025-12,,REC.CONDOMÍNIO,276.3,,,xls,0.0,276.3,CONTA NORMAL
2025-12,,REC.CONDOMÍNIO,276.3,,,xls,0.0,276.3,CONTA NORMAL
2025-12,,REC.CONDOMÍNIO,421.07,,,xls,0.0,421.07,CONTA NORMAL
2025-12,,REC.CONDOMÍNIO,761.44,,,xls,0.0,761.44,CONTA NORMAL
2025-12,,PG.FOLHA FUNC.BCO.,29.4,,,xls,-29.4,0.0,CONTA NORMAL
2025-12,,PG.TARIFA BANCO COBRANÇA,644.0,,,xls,-644.0,0.0,CONTA NORMAL
2025-12,,PG.SALÁRIO,1498.71,,,xls,-1498.71,0.0,CONTA NORMAL
2025-12,,PG.CEEE,68.71,,,xls,-68.71,0.0,CONTA NORMAL
2025-12,,PG.CEEE,977.37,,,xls,-977.37,0.0,CONTA NORMAL
2025-12,,PG.CEEE,1014.25,,,xls,-1014.25,0.0,CONTA NORMAL
2025-12,,PG.REP.HIDRÁULICO,372.72,,,xls,-372.72,0.0,CONTA NORMAL
2025-12,,VALOR,12.96,,,xls,0.0,12.96,CONTA NORMAL
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,13.63,,,xls,0.0,13.63,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,7.96,,,xls,0.0,7.96,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.72,,,xls,0.0,12.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,7.96,,,xls,0.0,7.96,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,7.96,,,xls,0.0,7.96,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.27,,,xls,0.0,8.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.34,,,xls,0.0,11.34,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,27.2,,,xls,0.0,27.2,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.31,,,xls,0.0,8.31,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.27,,,xls,0.0,8.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.27,,,xls,0.0,8.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.74,,,xls,0.0,12.74,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,9.18,,,xls,0.0,9.18,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.38,,,xls,0.0,11.38,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,13.36,,,xls,0.0,13.36,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.34,,,xls,0.0,11.34,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.34,,,xls,0.0,11.34,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.72,,,xls,0.0,8.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.38,,,xls,0.0,11.38,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.38,,,xls,0.0,11.38,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,13.36,,,xls,0.0,13.36,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,13.36,,,xls,0.0,13.36,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.27,,,xls,0.0,8.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.34,,,xls,0.0,11.34,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,13.36,,,xls,0.0,13.36,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,13.36,,,xls,0.0,13.36,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.38,,,xls,0.0,11.38,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.31,,,xls,0.0,8.31,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,7.96,,,xls,0.0,7.96,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.38,,,xls,0.0,11.38,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,13.36,,,xls,0.0,13.36,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,28.13,,,xls,0.0,28.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.72,,,xls,0.0,12.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.72,,,xls,0.0,8.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.27,,,xls,0.0,8.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,14.27,,,xls,0.0,14.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,9.4,,,xls,0.0,9.4,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.38,,,xls,0.0,11.38,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.31,,,xls,0.0,8.31,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,18.0,,,xls,0.0,18.0,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.38,,,xls,0.0,11.38,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.72,,,xls,0.0,12.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.27,,,xls,0.0,8.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,13.36,,,xls,0.0,13.36,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.38,,,xls,0.0,11.38,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.27,,,xls,0.0,8.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.31,,,xls,0.0,8.31,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.72,,,xls,0.0,12.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.27,,,xls,0.0,8.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,7.96,,,xls,0.0,7.96,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.31,,,xls,0.0,8.31,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.34,,,xls,0.0,11.34,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,7.96,,,xls,0.0,7.96,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.31,,,xls,0.0,8.31,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.72,,,xls,0.0,8.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,18.0,,,xls,0.0,18.0,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.34,,,xls,0.0,11.34,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.27,,,xls,0.0,8.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,7.96,,,xls,0.0,7.96,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,15.47,,,xls,0.0,15.47,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.72,,,xls,0.0,12.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.72,,,xls,0.0,8.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.38,,,xls,0.0,11.38,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,28.46,,,xls,0.0,28.46,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.27,,,xls,0.0,8.27,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.31,,,xls,0.0,8.31,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.72,,,xls,0.0,8.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,208.76,,,xls,0.0,208.76,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.72,,,xls,0.0,12.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,7.96,,,xls,0.0,7.96,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.72,,,xls,0.0,8.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.72,,,xls,0.0,8.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.31,,,xls,0.0,8.31,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.72,,,xls,0.0,8.72,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,11.34,,,xls,0.0,11.34,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,10.17,,,xls,0.0,10.17,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.31,,,xls,0.0,8.31,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,27.2,,,xls,0.0,27.2,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,9.3,,,xls,0.0,9.3,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,7.96,,,xls,0.0,7.96,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.54,,,xls,0.0,8.54,FUNDO 13º SALÁRIO
2025-12,,PG.INSS S/13º SAL.,1544.13,,,xls,-1544.13,0.0,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,12.48,,,xls,0.0,12.48,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.19,,,xls,0.0,8.19,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,8.13,,,xls,0.0,8.13,FUNDO 13º SALÁRIO
2025-12,,13º SALARIO,22.56,,,xls,0.0,22.56,FUNDO 13º SALÁRIO
2025-12,,VALOR,12.96,,,xls,-12.96,0.0,FUNDO DIF.SALÁRIO
2025-12,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2025-12,,REC.CH.EXTRA FÉRIAS,8.7,,,xls,0.0,8.7,FUNDO FÉRIAS
2025-12,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2025-12,,REC.CH.EXTRA FÉRIAS,12.06,,,xls,0.0,12.06,FUNDO FÉRIAS
2025-12,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2025-12,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2025-12,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2025-12,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2025-12,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2025-12,,REC.CH.EXTRA FÉRIAS,21.38,,,xls,0.0,21.38,FUNDO FÉRIAS
2025-12,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.4,,,xls,0.0,3.4,FUNDO OBRAS
2025-12,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2025-12,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,6.78,,,xls,0.0,6.78,FUNDO OBRAS
2025-12,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2025-12,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.18,,,xls,0.0,3.18,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.29,,,xls,0.0,2.29,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2025-12,,FUNDO OBRAS,7.01,,,xls,0.0,7.01,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.56,,,xls,0.0,3.56,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.34,,,xls,0.0,2.34,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2025-12,,FUNDO OBRAS,4.49,,,xls,0.0,4.49,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2025-12,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2025-12,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2025-12,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2025-12,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2025-12,,FUNDO OBRAS,4.49,,,xls,0.0,4.49,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2025-12,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.86,,,xls,0.0,3.86,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2025-12,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2025-12,,FUNDO OBRAS,7.1,,,xls,0.0,7.1,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2025-12,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
