mes_ano,tipo,evento,valor,origem
2023-09,despesa,PG. INTERNET - CLARO 08/,2023.0,pdf_ocr
2023-09,despesa,PG.CONS.FECHADURA - PONTO DO CHAVEIRO NF,216.0,pdf_ocr
2023-09,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 08/,2023.0,pdf_ocr
2023-09,despesa,PG.EXTINTORES - /PLACAS-PREVALE NF.3928 P.1/,2.0,pdf_ocr
2023-09,despesa,PG.FGTS - 08/,2023.0,pdf_ocr
2023-09,despesa,PG.FOLHA FUNC.BCO. - 09/,2023.0,pdf_ocr
2023-09,despesa,PG.ISSQN - 08/,2023.0,pdf_ocr
2023-09,despesa,PG.MANUT.ELEVADOR - PRIME LTDA.08/2023 NF,1926.0,pdf_ocr
2023-09,despesa,PG.MAT.PINTURA - FERRAGENS NGP NF,1017.0,pdf_ocr
2023-09,despesa,PG.MATERIAL - ELETRICO-GOLLO NF,48.0,pdf_ocr
2023-09,despesa,PG.PINTURA - /REPAROS-MISSAO DE PAZ NF,348.0,pdf_ocr
2023-09,despesa,PG.PIS - 08/,2023.0,pdf_ocr
2023-09,despesa,PG.PIS/COFINS/CSLL - 08/,2023.0,pdf_ocr
2023-09,despesa,PG.SECOVIMED - 08/,2023.0,pdf_ocr
2023-09,despesa,PG.SEG.VIDA FUNC.09/,2023.0,pdf_ocr
2023-09,despesa,PG.SEGURO INCENDIO - SOMPO SEGURADORA P.5/,6.0,pdf_ocr
2023-09,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 08/2023 NF,339.0,pdf_ocr
2023-09,despesa,PG.SERV.PORTARIA - F.CORREA 08/2023 NF,338.0,pdf_ocr
2023-09,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 09/2023 NF,114.0,pdf_ocr
2023-09,despesa,PG.TARIFA BANCO COBRANGA - 09/,2023.0,pdf_ocr
2023-09,despesa,PG.TRANSAGOES BCO.TED/DOC - 08/,2023.0,pdf_ocr
2023-09,despesa,PG. TREINAMENTO - TPCI-PREVALE NF.3925 P.1/,2.0,pdf_ocr
2023-09,despesa,PG.TX.FIN.SD.DEV.08/,2023.0,pdf_ocr
2023-09,despesa,PG.VALE REFEIGAO/ALIMENTAGAO - TICKET 10/,2023.0,pdf_ocr
2023-09,despesa,REEMB.MAT.EXPEDIENTE - 09/2023 NF.:,10647.0,pdf_ocr
2023-09,despesa,TAXA AUXILIAR ADMINISTRACAO - 09/2023 NF.:,10647.0,pdf_ocr
2023-10,despesa,PG. INTERNET - CLARO 09/,2023.0,pdf_ocr
2023-10,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 09/,2023.0,pdf_ocr
2023-10,despesa,PG.EXTINTORES - /PLACAS-PREVALE NF.3928 P.2/,2.0,pdf_ocr
2023-10,despesa,PG.FGTS - 09/,2023.0,pdf_ocr
2023-10,despesa,PG.FOLHA FUNC.BCO. - 10/,2023.0,pdf_ocr
2023-10,despesa,PG.FOTOCOPIAS - COPYARTE NF,84.0,pdf_ocr
2023-10,despesa,PG.INSTALAGAO - BALCAO-GEANPIERRE DOMBROWSKI NF,1.0,pdf_ocr
2023-10,despesa,PG.ISSQN - 09/,2023.0,pdf_ocr
2023-10,despesa,PG.PIS - 09/,2023.0,pdf_ocr
2023-10,despesa,PG.PIS/COFINS/CSLL - 09/,2023.0,pdf_ocr
2023-10,despesa,PG.SACOS LIXO - /MAT.LIMP.-D TUDO MAIS NF,5579.0,pdf_ocr
2023-10,despesa,PG.SECOVIMED - 09/,2023.0,pdf_ocr
2023-10,despesa,PG.SEG.VIDA FUNC.10/,2023.0,pdf_ocr
2023-10,despesa,PG.SEGURO INCENDIO - SOMPO SEGURADORA P.6/,6.0,pdf_ocr
2023-10,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 09/2023 NF,354.0,pdf_ocr
2023-10,despesa,PG.SERV.PORTARIA - F.CORREA 09/2023 NF,353.0,pdf_ocr
2023-10,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 10/2023 NF,3.0,pdf_ocr
2023-10,despesa,PG.TARIFA BANCO COBRANGA - 10/,2023.0,pdf_ocr
2023-10,despesa,PG.TRANSAGOES BCO.TED/DOC - 09/,2023.0,pdf_ocr
2023-10,despesa,PG. TREINAMENTO - TPCI-PREVALE NF.3925 P.2/,2.0,pdf_ocr
2023-10,despesa,PG.TX.FIN.SD.DEV.09/,2023.0,pdf_ocr
2023-10,despesa,PG.VALE REFEIGAO/ALIMENTAGAO - TICKET 11/,2023.0,pdf_ocr
2023-10,despesa,REEMB.MAT.EXPEDIENTE - 10/2023 NF.:,11817.0,pdf_ocr
2023-10,despesa,TAXA AUXILIAR ADMINISTRACAO - 10/2023 NF.:,11817.0,pdf_ocr
2023-11,despesa,PG. INTERNET - CLARO 10/,2023.0,pdf_ocr
2023-11,despesa,PG.COLUNA AGUA - MAURO FLORES NF,3.0,pdf_ocr
2023-11,despesa,PG.CONS.FECHADURA - PONTO DO CHAVEIRO NF,259.0,pdf_ocr
2023-11,despesa,PG.CONS.P.ELETR. - LISANGELA FRAGA NF,121.0,pdf_ocr
2023-11,despesa,PG.CONS.PORTAO - MGA COMERCIO NF,422.0,pdf_ocr
2023-11,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 10/,2023.0,pdf_ocr
2023-11,despesa,PG.FGTS - 10/,2023.0,pdf_ocr
2023-11,despesa,PG.FOLHA FUNC.BCO. - 11/,2023.0,pdf_ocr
2023-11,despesa,PG.ISSQN - 10/,2023.0,pdf_ocr
2023-11,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 11/2023 NF,23779.0,pdf_ocr
2023-11,despesa,PG.MAT.LIMPEZA - /SACO DE LIXO-D TUDO MAIS NF,15787.0,pdf_ocr
2023-11,despesa,PG.MATERIAIS - GOLLO NF,68.0,pdf_ocr
2023-11,despesa,PG.PINTURA - MISSAO DE PAZ NF,371.0,pdf_ocr
2023-11,despesa,PG.PIS - 10/,2023.0,pdf_ocr
2023-11,despesa,PG.PIS/COFINS/CSLL - 10/,2023.0,pdf_ocr
2023-11,despesa,PG.REPAROS - EQUIP.SEGURANGA-GOLLO NF,151.0,pdf_ocr
2023-11,despesa,PG.SECOVIMED - 10/,2023.0,pdf_ocr
2023-11,despesa,PG.SEG.VIDA FUNC.11/,2023.0,pdf_ocr
2023-11,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 10/2023 NF,363.0,pdf_ocr
2023-11,despesa,PG.SERV.PORTARIA - F.CORREA 10/2023 NF,362.0,pdf_ocr
2023-11,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 11/2023 NF,9.0,pdf_ocr
2023-11,despesa,PG.TARIFA BANCO COBRANGA - 11/,2023.0,pdf_ocr
2023-11,despesa,PG.TRANSAGOES BCO.TED/DOC - 10/,2023.0,pdf_ocr
2023-11,despesa,PG.TX.FIN.SD.DEV.10/,2023.0,pdf_ocr
2023-11,despesa,PG.VALE REFEIGAO/ALIMENTAGAO - 12/,2023.0,pdf_ocr
2023-11,despesa,REEMB.MAT.EXPEDIENTE - 11/2023 NF.:,12983.0,pdf_ocr
2023-11,despesa,TAXA AUXILIAR ADMINISTRACAO - 11/2023 NF.:,12983.0,pdf_ocr
2023-12,despesa,PG. INTERNET - CLARO 11/,2023.0,pdf_ocr
2023-12,despesa,PG.2° PARC.13° SAL./,2023.0,pdf_ocr
2023-12,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 11/,2023.0,pdf_ocr
2023-12,despesa,PG.FGTS - 11/,2023.0,pdf_ocr
2023-12,despesa,PG.FOLHA FUNC.BCO. - 12/,2023.0,pdf_ocr
2023-12,despesa,PG.ISSQN - 11/,2023.0,pdf_ocr
2023-12,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 12/2023 NF,26259.0,pdf_ocr
2023-12,despesa,PG.MATERIAL - FERRAGENS NGP NF,1155.0,pdf_ocr
2023-12,despesa,PG.PINTURA - MISSAO DE PAZ NF,376.0,pdf_ocr
2023-12,despesa,PG.PIS - 11/,2023.0,pdf_ocr
2023-12,despesa,PG.PIS/COFINS/CSLL - 11/,2023.0,pdf_ocr
2023-12,despesa,PG.SECOVIMED - 12/,2023.0,pdf_ocr
2023-12,despesa,PG.SEG.VIDA FUNC.12/,2023.0,pdf_ocr
2023-12,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 11/2023 NF,375.0,pdf_ocr
2023-12,despesa,PG.SERV.PORTARIA - F.CORREA 11/2023 NF,374.0,pdf_ocr
2023-12,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 12/2023 NF,16.0,pdf_ocr
2023-12,despesa,PG.TARIFA BANCO COBRANGA - 12/,2023.0,pdf_ocr
2023-12,despesa,PG.TRANSAGOES BCO.TED/DOC - 11/,2023.0,pdf_ocr
2023-12,despesa,PG.TX.FIN.SD.DEV.11/,2023.0,pdf_ocr
2023-12,despesa,PG.VALE REFEIGAO/ALIMENTAGAO - 01/,2024.0,pdf_ocr
2023-12,despesa,REEMB.MAT.EXPEDIENTE - 12/2023 NF.:,14138.0,pdf_ocr
2023-12,despesa,TAXA AUXILIAR ADMINISTRACAO - 12/2023 NF.:,14138.0,pdf_ocr
2024-01,despesa,PG. INTERNET - CLARO 12/,2023.0,pdf_ocr
2024-01,despesa,PG. SENSOR - MARIO GONZALEZ NF,6.0,pdf_ocr
2024-01,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 12/,2023.0,pdf_ocr
2024-01,despesa,PG.FGTS - 12/,2023.0,pdf_ocr
2024-01,despesa,PG.FOLHA FUNC.BCO. - 01/,2024.0,pdf_ocr
2024-01,despesa,PG.ISSQN - 12/,2023.0,pdf_ocr
2024-01,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 01/2024 NF,1552.0,pdf_ocr
2024-01,despesa,PG.MAT.LIMPEZA - D TUDO MAIS NF,5950.0,pdf_ocr
2024-01,despesa,PG.MAT.PINTURA - FER.NGP NF.1143 P.1/,3.0,pdf_ocr
2024-01,despesa,PG.PINTURA - MISSAO DE PAZ NF,398.0,pdf_ocr
2024-01,despesa,PG.PIS - 12/,2023.0,pdf_ocr
2024-01,despesa,PG.PIS/COFINS/CSLL - 12/,2023.0,pdf_ocr
2024-01,despesa,PG.SECOVIMED - 12/,2023.0,pdf_ocr
2024-01,despesa,PG.SEG.VIDA FUNC.01/,2024.0,pdf_ocr
2024-01,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 12/2023 NF,393.0,pdf_ocr
2024-01,despesa,PG.SERV.PORTARIA - F.CORREA 12/2023 NF,394.0,pdf_ocr
2024-01,despesa,PG.TAPETE - ADAO SANTOS NF,3038.0,pdf_ocr
2024-01,despesa,PG.TARIFA BANCO COBRANGA - 01/,2024.0,pdf_ocr
2024-01,despesa,PG.TRANSAGOES BCO.TED/DOC - 12/,2023.0,pdf_ocr
2024-01,despesa,PG.TX.FIN.SD.DEV.12/,41600.0,pdf_ocr
2024-01,despesa,PG.VALE REFEICAO/ALIMENTAGAO - 02/,20000.0,pdf_ocr
2024-01,despesa,PG.VALE TRANSPORTE,96050.0,pdf_ocr
2024-01,despesa,REEMB.MAT.EXPEDIENTE - 01/2024 NF.:,10962.0,pdf_ocr
2024-01,despesa,TAXA AUXILIAR ADMINISTRACAO - 01/2024 NF.:,1.0962,pdf_ocr
2024-02,despesa,PG. INTERNET - CLARO 01/,2024.0,pdf_ocr
2024-02,despesa,PG.ASSEMB.ORDIN. - 21/02/,2024.0,pdf_ocr
2024-02,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 01/,2024.0,pdf_ocr
2024-02,despesa,PG.DESP.DIVRS. - FABRICIO KNORR NF,34.0,pdf_ocr
2024-02,despesa,PG.FGTS - 01/,2024.0,pdf_ocr
2024-02,despesa,PG.FOLHA FUNC.BCO. - 02/,2024.0,pdf_ocr
2024-02,despesa,PG.IMPERMEABILIZAGAO - /REF.TELHADO-F.CORREA NF,412.0,pdf_ocr
2024-02,despesa,PG.ISSQN - 01/,2024.0,pdf_ocr
2024-02,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 02/2024 NF,3842.0,pdf_ocr
2024-02,despesa,PG.MANUTENGAO - /PINTURA-MISSAO DE PAZ NF,409.0,pdf_ocr
2024-02,despesa,PG.MAT.LIMPEZA - D TUDO MAIS NF,6065.0,pdf_ocr
2024-02,despesa,PG.MAT.PINTURA - FER.NGP NF.1143 P.2/,3.0,pdf_ocr
2024-02,despesa,PG.REEMB.ELAB.E ENTR.DIRF -,2023.0,pdf_ocr
2024-02,despesa,PG.REP.HIDRAULICO - /BOIA LUIZ RODRIGUES NF,9.0,pdf_ocr
2024-02,despesa,PG.SECOVIMED - 01/,2024.0,pdf_ocr
2024-02,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 01/2024 NF,407.0,pdf_ocr
2024-02,despesa,PG.SERV.PORTARIA - F.CORREA 01/2024 NF,406.0,pdf_ocr
2024-02,despesa,PG.TRANSAGOES BCO.TED/DOC - 01/,2024.0,pdf_ocr
2024-02,despesa,PG.TX.FIN.SD.DEV.01/,2024.0,pdf_ocr
2024-02,despesa,PG.VALE REFEIGAO/ALIMENTAGAO - 03/,2024.0,pdf_ocr
2024-02,despesa,REEMB.MAT.EXPEDIENTE - 02/2024 NF.:,2229.0,pdf_ocr
2024-02,despesa,TAXA AUXILIAR ADMINISTRACAO - 02/2024 NF.:,2229.0,pdf_ocr
2024-03,despesa,PG. - CAMERA-GOLLO TEC.NF.0098 P.1/,2.0,pdf_ocr
2024-03,despesa,PG. INTERNET - CLARO 02/,2024.0,pdf_ocr
2024-03,despesa,PG.CONTR.SIND.PATR./2024 - 03/,2024.0,pdf_ocr
2024-03,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 02/,2024.0,pdf_ocr
2024-03,despesa,PG.FGTS - 02/,2024.0,pdf_ocr
2024-03,despesa,PG.FOLHA FUNC.BCO. - 03/,2024.0,pdf_ocr
2024-03,despesa,PG.ISSQN - 02/,2024.0,pdf_ocr
2024-03,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 03/2024 NF,6133.0,pdf_ocr
2024-03,despesa,PG.MANUTENGAO - /PINTURA-MISSAO DE PAZ NF,423.0,pdf_ocr
2024-03,despesa,PG.MAT.PINTURA - FER.NGP NF.1143 P.3/,3.0,pdf_ocr
2024-03,despesa,PG.REP.ELETRICO - LUIZ RODRIGUES NF,10.0,pdf_ocr
2024-03,despesa,PG.SECOVIMED - 02/,2024.0,pdf_ocr
2024-03,despesa,PG.SEG.VIDA FUNC.03/,2024.0,pdf_ocr
2024-03,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 02/2024 NF,416.0,pdf_ocr
2024-03,despesa,PG.SERV.PORTARIA - F.CORREA 02/2024 NF,417.0,pdf_ocr
2024-03,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 02/2024 NF,44.0,pdf_ocr
2024-03,despesa,PG.TARIFA BANCO COBRANGA - 03/,2024.0,pdf_ocr
2024-03,despesa,PG.TRANSAGOES BCO.TED/DOC - 02/,2024.0,pdf_ocr
2024-03,despesa,PG.TX.FIN.SD.DEV.02/,2024.0,pdf_ocr
2024-03,despesa,PG.VALE REFEIGAO/ALIMENTAGAO - 04/,2024.0,pdf_ocr
2024-03,despesa,REEMB.MAT.EXPEDIENTE - 03/2024 NF.:,3381.0,pdf_ocr
2024-03,despesa,TAXA AUXILIAR ADMINISTRACAO - 03/2024 NF.:,3381.0,pdf_ocr
2024-04,despesa,PG. - CAMERA-GOLLO TEC.NF.0098 P.2/,2.0,pdf_ocr
2024-04,despesa,PG. INTERNET - CLARO 03/,2024.0,pdf_ocr
2024-04,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 03/,2024.0,pdf_ocr
2024-04,despesa,PG.FGTS - 03/,2024.0,pdf_ocr
2024-04,despesa,PG.FOLHA FUNC.BCO. - 04/,2024.0,pdf_ocr
2024-04,despesa,PG.ISSQN - 03/,2024.0,pdf_ocr
2024-04,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 04/2024 NF,7721.0,pdf_ocr
2024-04,despesa,PG.MAT.LIMPEZA - D TUDO MAIS NF,6278.0,pdf_ocr
2024-04,despesa,PG.MATERIAL - FER. NGP NF,1263.0,pdf_ocr
2024-04,despesa,PG.PINTURA - MANUTENGAO-MISSAO DE PAZ NF,428.0,pdf_ocr
2024-04,despesa,PG.REP.HIDRAULICO - LUIZ RODRIGUES NF,11.0,pdf_ocr
2024-04,despesa,PG.SECOVIMED - 03/,2024.0,pdf_ocr
2024-04,despesa,PG.SEG.VIDA FUNC.04/,2024.0,pdf_ocr
2024-04,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 03/2024 NF,434.0,pdf_ocr
2024-04,despesa,PG.SERV.PORTARIA - F.CORREA 03/2024 NF,435.0,pdf_ocr
2024-04,despesa,PG.TARIFA BANCO COBRANGA - 04/,2024.0,pdf_ocr
2024-04,despesa,PG.TRANSAGOES BCO.TED/DOC - 03/,2024.0,pdf_ocr
2024-04,despesa,PG.TX.FIN.SD.DEV.03/,2024.0,pdf_ocr
2024-04,despesa,PG.VALE REFEIGAO/ALIMENTAGAO - 05/,2024.0,pdf_ocr
2024-04,despesa,PG.VALE TRANSPORTE - 05/,2024.0,pdf_ocr
2024-04,despesa,REEMB.MAT.EXPEDIENTE - 04/2024 NF.:,4546.0,pdf_ocr
2024-04,despesa,TAXA AUXILIAR ADMINISTRACAO - 04/2024 NF.:,4546.0,pdf_ocr
2024-05,despesa,PG. INTERNET - CLARO 04/,2024.0,pdf_ocr
2024-05,despesa,PG.BOIA - LED PISCINAS NF,280.0,pdf_ocr
2024-05,despesa,PG.FGTS - 04/,2024.0,pdf_ocr
2024-05,despesa,PG.FOLHA FUNC.BCO. - 05/2024 05/,2024.0,pdf_ocr
2024-05,despesa,PG.ISSQN - 04/,2024.0,pdf_ocr
2024-05,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 05/2024 NF,10588.0,pdf_ocr
2024-05,despesa,PG.MANUTENGAO - /PINTURA-MISSAO DE PAZ NF,450.0,pdf_ocr
2024-05,despesa,PG.MAT.LIMPEZA - D TUDO MAIS NF,10447.0,pdf_ocr
2024-05,despesa,PG.MATERIAL - FERRAGENS NGP NF,1357.0,pdf_ocr
2024-05,despesa,PG.SEG.VIDA FUNC.05/,2024.0,pdf_ocr
2024-05,despesa,PG.SEGURO INCENDIO - HDI SEGUROS DOC.6500 P.1/,6.0,pdf_ocr
2024-05,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 04/2024 NF,448.0,pdf_ocr
2024-05,despesa,PG.SERV.PORTARIA - F.CORREA 04/2024 NF,449.0,pdf_ocr
2024-05,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 05/2024 NF,58.0,pdf_ocr
2024-05,despesa,PG.TARIFA BANCO COBRANGA - 05/,2024.0,pdf_ocr
2024-05,despesa,PG.TRANSAGOES BCO.TED/DOC - 04/,2024.0,pdf_ocr
2024-05,despesa,PG.TX.FIN.SD.DEV.04/,2024.0,pdf_ocr
2024-05,despesa,PG.VALE REFEIGAO/ALIMENTAGAO - 06/,2024.0,pdf_ocr
2024-05,despesa,PG.VALE TRANSPORTE - 06/,2024.0,pdf_ocr
2024-05,despesa,REEMB.MAT.EXPEDIENTE - 05/2024 NF.:,5712.0,pdf_ocr
2024-05,despesa,TAXA AUXILIAR ADMINISTRACAO - 05/2024 NF.:,5712.0,pdf_ocr
2024-06,despesa,PG. - ALISSON GOLLO,450.0,pdf_ocr
2024-06,despesa,PG. INTERNET - CLARO 05/,2024.0,pdf_ocr
2024-06,despesa,PG.BOIA - LED PISCINAS NF,294.0,pdf_ocr
2024-06,despesa,PG.FGTS - 05/,2024.0,pdf_ocr
2024-06,despesa,PG.FOLHA FUNC.BCO. - 06/,2024.0,pdf_ocr
2024-06,despesa,PG.ISSQN - 05/,2024.0,pdf_ocr
2024-06,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 06/2024 NF,12650.0,pdf_ocr
2024-06,despesa,PG.SEG.VIDA FUNC.06/,2024.0,pdf_ocr
2024-06,despesa,PG.SEGURO INCENDIO - HDI SEGUROS DOC.6500 P.2/,6.0,pdf_ocr
2024-06,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 05/2024 NF,456.0,pdf_ocr
2024-06,despesa,PG.SERV.PORTARIA - F.CORREA 05/2024 NF,457.0,pdf_ocr
2024-06,despesa,PG.TARIFA BANCO COBRANGA - 06/,2024.0,pdf_ocr
2024-06,despesa,PG.TRANSAGOES BCO.TED/DOC - 05/,2024.0,pdf_ocr
2024-06,despesa,PG.TX.FIN.SD.DEV.05/,2024.0,pdf_ocr
2024-06,despesa,PG.VALE REFEIGAO/ALIMENTAGAO - 07/,2024.0,pdf_ocr
2024-06,despesa,PG.VALE TRANSPORTE - 07/,2024.0,pdf_ocr
2024-06,despesa,REEMB.MAT.EXPEDIENTE - 06/2024 NF.:,6868.0,pdf_ocr
2024-06,despesa,TAXA AUXILIAR ADMINISTRACAO - 06/2024 NF.:,6868.0,pdf_ocr
2024-07,despesa,PG. INTERNET - CLARO 06/,2024.0,pdf_ocr
2024-07,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 06/,2024.0,pdf_ocr
2024-07,despesa,PG.DISJUNTOR - FERRAMULTI NF,6790.0,pdf_ocr
2024-07,despesa,PG.FGTS - 06/,2024.0,pdf_ocr
2024-07,despesa,PG.FOLHA FUNC.BCO. - 07/,2024.0,pdf_ocr
2024-07,despesa,PG.ISSQN - 06/,2024.0,pdf_ocr
2024-07,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 07/2024 NF,14769.0,pdf_ocr
2024-07,despesa,PG.MANUTENGAO - CFTV- GOLLO NF,62.0,pdf_ocr
2024-07,despesa,PG.MAT.LIMPEZA - DTUDO MAIS NF,6624.0,pdf_ocr
2024-07,despesa,PG.PCMSO SECOVIMED - PGR/PCMSO 06/,6.0,pdf_ocr
2024-07,despesa,PG.RECARGA EXTINTORES - FERNANDO HENRIQUE DE LIMA NF,724.0,pdf_ocr
2024-07,despesa,PG.REP.BOMBAS - LED PISCINAS NF,357.0,pdf_ocr
2024-07,despesa,PG.REP.ELETRICO - MATHEUS WABNER NF,90.0,pdf_ocr
2024-07,despesa,PG.SECOVIMED - 06/,2024.0,pdf_ocr
2024-07,despesa,PG.SEG.VIDA FUNC.07/,2024.0,pdf_ocr
2024-07,despesa,PG.SEGURO INCENDIO - HDI SEGUROS DOC.6500 P.3/,6.0,pdf_ocr
2024-07,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 06/2024 NF,473.0,pdf_ocr
2024-07,despesa,PG.SERV.PORTARIA - F.CORREA 06/2024 NF,472.0,pdf_ocr
2024-07,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 06/2024 NF,70.0,pdf_ocr
2024-07,despesa,PG.TARIFA BANCO COBRANCA - 07/,2024.0,pdf_ocr
2024-07,despesa,PG.TRANSACOES BCO.TED/DOC - 06/,2024.0,pdf_ocr
2024-07,despesa,PG.TX.FIN.SD.DEV.06/,2024.0,pdf_ocr
2024-07,despesa,PG.VALE REFEICAO/ALIMENTAGAO - 08/,2024.0,pdf_ocr
2024-07,despesa,PG.VALE TRANSPORTE - 08/,2024.0,pdf_ocr
2024-07,despesa,REEMB.MAT.EXPEDIENTE - 07/2024 NF.:,8000.0,pdf_ocr
2024-07,despesa,TAXA AUXILIAR ADMINISTRACAO - 07/2024 NF.:,8000.0,pdf_ocr
2024-08,despesa,PG. - RADIO TRANS.-GOLLO NF,542.0,pdf_ocr
2024-08,despesa,PG. INTERNET - CLARO 07/,2024.0,pdf_ocr
2024-08,despesa,PG.CONTR.REMOTO - GOLLO NF,554.0,pdf_ocr
2024-08,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 07/,2024.0,pdf_ocr
2024-08,despesa,PG.DISSIDIO EMPREGADOR/2024 - 07/,2024.0,pdf_ocr
2024-08,despesa,PG.FGTS - 07/,2024.0,pdf_ocr
2024-08,despesa,PG.FOLHA FUNC.BCO. - 08/,2024.0,pdf_ocr
2024-08,despesa,PG.ISSQN - 07/,2024.0,pdf_ocr
2024-08,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 08/2024 NF,16652.0,pdf_ocr
2024-08,despesa,PG.MAT.LIMPEZA - D TUDO MAIS NF,6739.0,pdf_ocr
2024-08,despesa,PG.REP.ELETRICO - ELIAS CORREA NF,1.0,pdf_ocr
2024-08,despesa,PG.SECOVIMED - 07/,2024.0,pdf_ocr
2024-08,despesa,PG.SEG.VIDA FUNC.08/,2024.0,pdf_ocr
2024-08,despesa,PG.SEGURO INCENDIO - HDI SEGUROS DOC.6500 P.4/,6.0,pdf_ocr
2024-08,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 07/2024 NF,482.0,pdf_ocr
2024-08,despesa,PG.SERV.PORTARIA - F.CORREA 07/2024 NF,483.0,pdf_ocr
2024-08,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 07/2024 NF,73.0,pdf_ocr
2024-08,despesa,PG.TARIFA BANCO COBRANCA - 08/,2024.0,pdf_ocr
2024-08,despesa,PG.TRANSAGOES BCO.TED/DOC - 07/,2024.0,pdf_ocr
2024-08,despesa,PG.TX.FIN.SD.DEV.07/,2024.0,pdf_ocr
2024-08,despesa,PG.VALE REFEIGAO/ALIMENTAGAO - 09/,2024.0,pdf_ocr
2024-08,despesa,PG.VALE TRANSPORTE - 09/,2024.0,pdf_ocr
2024-08,despesa,REEMB.MAT.EXPEDIENTE - 08/2024 NF.:,9154.0,pdf_ocr
2024-08,despesa,TAXA AUXILIAR ADMINISTRACAO - 08/2024 NF.:,9154.0,pdf_ocr
2024-09,despesa,PG. INTERNET - CLARO 08/,2024.0,pdf_ocr
2024-09,despesa,PG.DARF INSS(E-SOCIAL/REINF) - 08/,2024.0,pdf_ocr
2024-09,despesa,PG.DESCARTE DOCUM./,2019.0,pdf_ocr
2024-09,despesa,PG.FGTS - 08/,2024.0,pdf_ocr
2024-09,despesa,PG.FOLHA FUNC.BCO. - 09/,2024.0,pdf_ocr
2024-09,despesa,PG.ISSQN - 08/,2024.0,pdf_ocr
2024-09,despesa,PG.LAMPADAS - COM FERRAG. NGP NF,1471.0,pdf_ocr
2024-09,despesa,PG.MANUT.ELEVADOR - ATLAS SCHINDLER 09/2024 NF,18773.0,pdf_ocr
2024-09,despesa,PG.MANUTENGAO - ELETRICA-ELIAS CORREA NF,3.0,pdf_ocr
2024-09,despesa,PG.MAT.LIMPEZA - F] DISTRIBUIGAO LTDA NF,2352.0,pdf_ocr
2024-09,despesa,PG.MATERIAIS - FERRAGENS NGP NF,1463.0,pdf_ocr
2024-09,despesa,PG.PCMSO SECOVIMED - PGR/PCMSO 02/,6.0,pdf_ocr
2024-09,despesa,PG.SECOVIMED - 08/,2024.0,pdf_ocr
2024-09,despesa,PG.SEG.VIDA FUNC.09/,2024.0,pdf_ocr
2024-09,despesa,PG.SEGURO INCENDIO - HD! SEGUROS DOC.6500 P.5/,6.0,pdf_ocr
2024-09,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 08/2024 NF,492.0,pdf_ocr
2024-09,despesa,PG.SERV.PORTARIA - F.CORREA 08/2024 NF,493.0,pdf_ocr
2024-09,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 08/2024 NF,90.0,pdf_ocr
2024-09,despesa,PG.TARIFA BANCO COBRANGA - 09/,2024.0,pdf_ocr
2024-09,despesa,PG.TRANSAGOES BCO.TED/DOC - 08/,2024.0,pdf_ocr
2024-09,despesa,PG.TX.FIN.SD.DEV.08/,2024.0,pdf_ocr
