mes_ano,evento,valor,tipo,source,type
2026-01,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,17.06,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,12.66,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,12.66,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,10.75,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,10.75,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,12.06,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,25.78,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,12.06,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,26.97,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,197.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,10.75,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,14.52,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,15.09,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.7,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-01,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-01,VALOR,2636.35,,xls_fill,gap_fill
2026-01,VALOR,1932.83,,xls_fill,gap_fill
2026-01,VALOR,2636.35,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.33,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.4,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.07,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.33,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.17,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.33,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.83,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.29,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,6.78,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.56,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.17,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,4.49,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.86,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.33,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.53,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.83,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.17,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.83,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.83,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.33,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,7.01,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.07,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.34,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.07,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,4.49,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.33,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.33,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.07,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.07,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.83,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.07,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.83,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.17,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,6.78,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.17,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.07,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,7.1,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,52.05,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.07,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.83,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,TELHADO,24.84,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.32,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.07,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.17,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.17,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.29,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-01,FUNDO OBRAS,2.32,,xls_fill,gap_fill
2026-01,RETIRADA P/POSTERIOR ACERTO,1900.0,,xls_fill,gap_fill
2026-01,REC.ALUG.DEPÓSITO,10.0,,xls_fill,gap_fill
2026-01,REC.ALUG.DEPÓSITO,10.0,,xls_fill,gap_fill
2026-01,REC.TAXA USO BOX,290.0,,xls_fill,gap_fill
2026-01,REC.ALUG.DEPÓSITO,20.0,,xls_fill,gap_fill
2026-01,REC.ALUG.DEPÓSITO,10.0,,xls_fill,gap_fill
2026-01,REC.TAXA USO BOX,290.0,,xls_fill,gap_fill
2026-01,REC.ALUG.DEPÓSITO,10.0,,xls_fill,gap_fill
2026-01,REC.ALUG.DEPÓSITO,20.0,,xls_fill,gap_fill
2026-01,REC.ALUG.DEPÓSITO,20.0,,xls_fill,gap_fill
2026-01,REC.ALUG.DEPÓSITO,20.0,,xls_fill,gap_fill
2026-01,REC.TAXA USO BOX,290.0,,xls_fill,gap_fill
2026-01,REC.TAXA USO BOX,290.0,,xls_fill,gap_fill
2026-01,REC.ALUG.DEPÓSITO,20.0,,xls_fill,gap_fill
2026-01,REC.ALUG.DEPÓSITO,10.0,,xls_fill,gap_fill
2026-02,PG.TX.FIN.SD.DEV.01/2026,1292.0,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,286.96,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,782.88,,xls_fill,gap_fill
2026-02,PG.REPAROS,1460.0,,xls_fill,gap_fill
2026-02,REC. MULTA,5.72,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,276.3,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,473.03,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,352.81,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,281.94,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,782.88,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,943.9,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,782.88,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,943.9,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,441.53,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,395.01,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,286.96,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,463.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,395.01,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,288.4,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,463.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,395.01,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,288.4,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,432.93,,xls_fill,gap_fill
2026-02,REC. MULTA,5.56,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,268.66,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,442.26,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,318.44,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,296.27,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,281.94,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,276.22,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,288.4,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,393.59,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,782.88,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,432.93,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,281.94,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,393.59,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,441.53,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,302.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,395.01,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,463.7,,xls_fill,gap_fill
2026-02,PG.TRANSAÇÕES BCO.TED,45.0,,xls_fill,gap_fill
2026-02,REC. MULTA,7.92,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,382.81,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,281.94,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,441.53,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,393.59,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,441.53,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,463.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,395.01,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,463.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,624.74,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,976.1,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,296.27,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,782.88,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,286.96,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,432.93,,xls_fill,gap_fill
2026-02,PG.DECLARAÇÃO PMPA/ISSQNDEC,40.0,,xls_fill,gap_fill
2026-02,PG.ISSQN,930.21,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,495.2,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,326.32,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,296.27,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,281.94,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,432.93,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,395.01,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,432.93,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,288.4,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,296.27,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,624.74,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,281.94,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,395.01,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,782.88,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,286.96,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,296.27,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,463.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,432.93,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,395.01,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,782.88,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,286.96,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,276.22,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,288.4,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,296.27,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,463.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,281.94,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,432.93,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,782.88,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,286.96,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,276.22,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,288.4,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,296.27,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,393.59,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,782.88,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,288.4,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,296.27,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,302.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,281.94,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,432.93,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,393.59,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,432.93,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,441.53,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,286.96,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,276.22,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,432.93,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,441.53,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,302.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,281.94,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,395.01,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,987.54,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,284.09,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,286.96,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,276.22,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,296.27,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,302.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,7208.27,,xls_fill,gap_fill
2026-02,REC.MULTA+C.M.+JRS.,9.84,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,276.3,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,302.7,,xls_fill,gap_fill
2026-02,REC.CONDOMÍNIO,782.88,,xls_fill,gap_fill
